gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,significant
ENSG00000177706.9,6004.875179524331,0.08950576160093285,0.12190852593127297,0.7342042807686193,0.46282424489110613,0.49975578209368215,FALSE
ENSG00000177707.11,1559.910059312279,0.01611007654830132,0.09804657630529615,0.1643104446415138,0.869486759807692,0.8837774820470177,FALSE
ENSG00000177721.4,175.61826310247076,1.8897406774320986,0.1289278493005971,14.657350507927433,1.2089926513686635e-48,1.6773573005330828e-47,TRUE
ENSG00000177728.17,5360.370938580383,-0.21137070406206435,0.06417357848753252,-3.2937341043421617,9.886597428506948e-4,0.0014846891210538052,FALSE
ENSG00000177731.16,9058.903498430283,0.23889525974229792,0.06422558119822734,3.719627838087848,1.9951654444521496e-4,3.182937421974795e-4,FALSE
ENSG00000177732.8,1563.235038095918,0.37220762855047157,0.086195597657726,4.318174462093417,1.5732505342182804e-5,2.742019684830265e-5,FALSE
ENSG00000177733.7,8604.523246445618,0.13424337866348854,0.039235057896101044,3.421516007927922,6.227305896917892e-4,9.540818013938039e-4,FALSE
ENSG00000177738.4,244.29818103675728,0.775614204031494,0.08095026469766595,9.581367113847836,9.576875716122258e-22,4.254080657086986e-21,FALSE
ENSG00000177757.2,7.7279184966536585,0.2717996254400443,0.13001977386989172,2.0904483783522725,0.036577540947849055,0.04658037867644451,FALSE
ENSG00000177788.6,769.3808918089186,-0.03765063156481003,0.07719700103477972,-0.4877214277773202,0.6257471719605421,0.6577196551994019,FALSE
ENSG00000177791.12,153.40239388092652,-1.9151825339805357,0.1444026123986255,-13.262796996315043,3.804372319619661e-40,3.721724141567453e-39,TRUE
ENSG00000177807.10,4358.756406320627,-7.467972344565178,0.24680849193621499,-30.258166102709282,4.074096573935986e-201,3.2355734245367976e-198,TRUE
ENSG00000177822.8,74.18266832089644,-0.07446815894320827,0.2309459589071564,-0.322448417350942,0.7471130094848388,0.7716389262099963,FALSE
ENSG00000177830.18,4856.748337825858,-0.03463401074826664,0.06518139090264723,-0.5313481389188957,0.5951775524315108,0.6287147639711825,FALSE
ENSG00000177839.7,201.13865058168588,1.4189507704087159,0.1363322408726141,10.408035262433284,2.2787600786601278e-25,1.201403020348514e-24,TRUE
ENSG00000177842.12,221.24069271971425,-0.9471056953176542,0.07262192519401206,-13.04159443291303,7.095745040864748e-39,6.608574485820302e-38,FALSE
ENSG00000177853.14,1709.115094658785,-0.3099077836104814,0.055720252144833816,-5.561851780658443,2.6692696101787144e-8,5.654398475878091e-8,FALSE
ENSG00000177854.8,557.1001649146284,-0.25471345991966715,0.07486529025511586,-3.4022904212578204,6.682358558414439e-4,0.0010206973604087051,FALSE
ENSG00000177855.8,6.006698726238237,0.08795984302002238,0.17145852797244318,0.5130094376767267,0.6079447189636609,0.6408581447429661,FALSE
ENSG00000177868.12,439.79759573552604,0.09328489003511137,0.061105557767353755,1.5266187470258186,0.12685584256042215,0.1504088817328784,FALSE
ENSG00000177873.14,404.1025421967085,-0.6857453068439274,0.058655357524784166,-11.691094143517468,1.4155115474628267e-31,9.811617729676212e-31,FALSE
ENSG00000177875.5,76.50429717498196,-0.1319118866081831,0.10730897459730795,-1.2292717091296514,0.218969950707698,0.2505026176676131,FALSE
ENSG00000177879.17,2679.5443736520615,1.0980178087441423,0.08228269122212954,13.344456682632613,1.2759746679770453e-40,1.273933108508282e-39,TRUE
ENSG00000177885.15,10026.761969581466,0.17055771845634385,0.04099688010649862,4.1602609274969655,3.1788421445848395e-5,5.412271482185375e-5,FALSE
ENSG00000177888.8,2183.113736365319,0.028804045192433406,0.06235203192029299,0.461958404647578,0.6441111495566348,0.675369674238059,FALSE
ENSG00000177889.10,5254.120035047304,-0.15063781763690076,0.04956689766647773,-3.0390810143193137,0.0023730103092215395,0.0034331688757426497,FALSE
ENSG00000177917.11,811.4216203392564,0.6711100171119004,0.07254093556127163,9.25146625032218,2.214339116748186e-20,9.249824604994654e-20,FALSE
ENSG00000177932.7,407.87505601794527,-0.4101574774995815,0.12185057800102861,-3.3660691990818385,7.624757810018762e-4,0.0011580299761530582,FALSE
ENSG00000177938.5,3.3811579338236655,-3.875432545072795,0.3025604157727478,-12.808789065069307,1.4640138964316825e-37,1.2849590153275799e-36,TRUE
ENSG00000177943.14,368.92306295314347,0.47004339507960957,0.15636968162449283,3.005975264491328,0.0026473053188195046,0.003810026238090147,FALSE
ENSG00000177946.6,779.9560482197742,-0.30525405916742304,0.05505134875687175,-5.544897010889672,2.941272415710919e-8,6.211011801704276e-8,FALSE
ENSG00000177951.17,3529.019652829758,0.37174197627310385,0.046780442639021896,7.946525413229317,1.9181554461866543e-15,6.23014226467466e-15,FALSE
ENSG00000177954.14,28285.396112701765,0.5907119589438377,0.0824480309675049,7.164658173300148,7.798088477527181e-13,2.1822990156864107e-12,FALSE
ENSG00000177963.14,5646.398975318817,0.2996094949961915,0.047510729016763446,6.306143921523048,2.8607304072581063e-10,6.876458086161647e-10,FALSE
ENSG00000177971.8,1296.164900778153,0.4115371905327992,0.06455275000360529,6.375207725616875,1.8271512787856295e-10,4.442419552108129e-10,FALSE
ENSG00000177981.11,2827.767979767565,-0.16513307910737093,0.03629808745564888,-4.549360329497805,5.380923498709664e-6,9.730438353286612e-6,FALSE
ENSG00000177989.13,599.8091774327122,3.1405095040724524,0.16106175862824879,19.498790593247847,1.1240897709176185e-84,5.527231654072973e-83,TRUE
ENSG00000177990.12,515.8997606785251,-0.6265003202391896,0.14215498377179195,-4.407163953146657,1.0473291145739839e-5,1.852493854002495e-5,FALSE
ENSG00000177993.3,12.70142100069997,0.527334246665319,0.1617452713377501,3.26027612618214,0.0011130379660886775,0.0016627999210654997,FALSE
ENSG00000177994.16,47.05417992669133,-0.3870754112234218,0.11739560278591554,-3.2971883276522598,9.765799487773408e-4,0.0014673894792774078,FALSE
ENSG00000178015.5,14.99733992911665,1.888997260204223,0.1981033585381929,9.53541259544087,1.4929072442708667e-21,6.568090155758079e-21,TRUE
ENSG00000178026.13,1460.890839378726,1.2496651468369937,0.14394439310282328,8.681582657716476,3.902992562499726e-18,1.4623249332093327e-17,TRUE
ENSG00000178028.14,1746.4943071302564,0.10054503458470081,0.05628881906770864,1.7862345710923033,0.0740612857249552,0.09071251634322375,FALSE
ENSG00000178031.17,818.9404391834516,-1.8218525199864328,0.18591942199407865,-9.799151161541676,1.1353570758276975e-22,5.261792792801468e-22,TRUE
ENSG00000178033.6,831.6247941686613,-0.26316856951501466,0.14019197086472215,-1.8772014395101018,0.0604904903171766,0.07498508987950829,FALSE
ENSG00000178035.13,4986.737161377832,0.0055828005140994875,0.0701005999251509,0.07963983931750167,0.9365237086370213,0.9435803996601205,FALSE
ENSG00000178038.17,1566.420101888845,-2.988440568143675,0.1624835834762126,-18.392261570112275,1.515254094438948e-75,5.7139250801519356e-74,TRUE
ENSG00000178053.20,1134.7905383510822,-0.9624384517339996,0.11653504301792869,-8.258790032676526,1.4715652452147579e-16,5.085282429666188e-16,FALSE
ENSG00000178055.13,6.304698811000024,-1.1292170506110026,0.17865013488890008,-6.320829543807768,2.601628790026983e-10,6.265137124784267e-10,TRUE
ENSG00000178057.15,2634.6527536115545,-0.5185638691796361,0.07443844318631575,-6.966344901675286,3.252811295613651e-12,8.785003960783447e-12,FALSE
ENSG00000178074.6,1207.5643425250391,-0.4969550700262901,0.059679555764766516,-8.32705712463901,8.287675866704342e-17,2.90612000420909e-16,FALSE
ENSG00000178075.20,2007.5822181180788,-1.6359468993455482,0.11111788482878371,-14.7226245519909,4.6139969903116136e-49,6.508268736387878e-48,TRUE
ENSG00000178078.12,2103.6799001484046,0.5991107937073465,0.09663617561273827,6.199653389722655,5.658764323346033e-10,1.3342770615047487e-9,FALSE
ENSG00000178082.6,7.368127624255565,-0.30229821705780635,0.14624113773214129,-2.0671216167061206,0.0387226956753294,0.049159291235178884,FALSE
ENSG00000178093.14,70.7392097510913,0.25320022416559834,0.12672135747199917,1.9980864253410986,0.04570729117023995,0.05749168204020199,FALSE
ENSG00000178096.9,724.6857315502023,-0.0462625893028579,0.07588448970545297,-0.6096448626382938,0.5420970864601882,0.57755520313625,FALSE
ENSG00000178104.19,5882.223180379853,-0.701617984615727,0.079472628316029,-8.828423061908678,1.061618310997804e-18,4.091000249173716e-18,FALSE
ENSG00000178105.11,1841.021098870487,-0.10134199728616466,0.06700904142279857,-1.5123630354109938,0.13044153314582257,0.15438791946374555,FALSE
ENSG00000178125.14,21.193455313425577,-2.4641545360511907,0.2117306963513524,-11.638154403280748,2.6365922568720314e-31,1.8032309464536064e-30,TRUE
ENSG00000178127.13,20.813516155760606,0.9300827698819151,0.11852846578838666,7.846914778618892,4.2639678834108745e-15,1.3570136039882477e-14,FALSE
ENSG00000178146.9,67.32450714837927,-1.21422739673245,0.18975231650867366,-6.399012244348263,1.563853031922663e-10,3.81721712402246e-10,TRUE
ENSG00000178149.17,1079.2709759496295,-0.5431887947325784,0.061624450722562465,-8.814501198202185,1.2021909109010034e-18,4.619797564940396e-18,FALSE
ENSG00000178150.10,293.1439756153027,0.35813493858553663,0.23571027901924996,1.5193861721927218,0.128665320517186,0.1524095240729677,FALSE
ENSG00000178162.8,90.81270444999197,-0.8265288574644495,0.15180746727637556,-5.444586305887699,5.192592302154798e-8,1.0785184581936356e-7,FALSE
ENSG00000178163.8,1262.9233541695337,-0.9211428164410613,0.08781330261819242,-10.489786729080688,9.624538913186497e-26,5.161447019373679e-25,FALSE
ENSG00000178175.12,539.4364374198412,0.42183624163334926,0.11745552584458414,3.5914550516041137,3.288368963454944e-4,5.14978032830757e-4,FALSE
ENSG00000178177.16,872.5938109252054,-0.3001588966530837,0.07103593713521232,-4.225451352626638,2.3846233742139124e-5,4.101813844267895e-5,FALSE
ENSG00000178184.16,749.5629455682915,0.24640584612357025,0.11824646906991841,2.0838325918879828,0.0371753976078043,0.04729891330421971,FALSE
ENSG00000178187.8,73.88555715264549,-0.9509642874415393,0.10171488506671036,-9.349312903591674,8.821893993849998e-21,3.749662630405786e-20,FALSE
ENSG00000178188.14,2624.6226817112956,-0.12113920747516167,0.07399578085416002,-1.6371096578319475,0.1016075589755041,0.12219202980911353,FALSE
ENSG00000178199.14,120.78697352133412,1.365883998346417,0.1673380534023907,8.162423134335942,3.2836954258413155e-16,1.1133129329941681e-15,TRUE
ENSG00000178201.4,37.358076604469645,0.008449531693310162,0.14199390076651228,0.05950630025443243,0.9525488474943484,0.9577748012711255,FALSE
ENSG00000178202.13,4610.906176405433,0.9084630471280818,0.0762260212419374,11.918017395197207,9.535060461183755e-33,6.937669754766903e-32,FALSE
ENSG00000178209.16,17413.877919391587,0.5398846277282672,0.10598910209824813,5.093774897987279,3.510034903777741e-7,6.887100004357793e-7,FALSE
ENSG00000178217.14,11.099724048607527,0.3942257841260018,0.20274905977366367,1.9444025267791165,0.05184692940457077,0.06476665042111492,FALSE
ENSG00000178222.13,491.02867384969994,-1.3639131386139705,0.21885791634111568,-6.231957067927816,4.606437335687027e-10,1.0935281675152683e-9,TRUE
ENSG00000178226.11,96.1945592437747,0.8539788258426301,0.11524561455643437,7.410076549372272,1.2622653548632029e-13,3.6974908260036684e-13,FALSE
ENSG00000178229.8,355.10304266294634,0.02610869334686086,0.05930879407314352,0.44021622349397116,0.6597805106325716,0.6900050926838961,FALSE
ENSG00000178233.18,3.96972190448545,-1.647821601133464,0.2856561085055536,-5.768550197488348,7.99563978278401e-9,1.7512094887782324e-8,TRUE
ENSG00000178234.13,8982.966304078442,-0.15875570464109515,0.11748135263129414,-1.3513268368584184,0.17659075892982795,0.20486435350506532,FALSE
ENSG00000178235.8,2.969306538080108,-2.5750436250844158,0.3494594046703864,-7.368648806327656,1.723660647890513e-13,5.014842169173464e-13,TRUE
ENSG00000178248.11,17.618260117086276,-4.05860993423798,0.33615607801666314,-12.073587835103181,1.456430631649949e-33,1.0981051206640351e-32,TRUE
ENSG00000178252.18,6193.394337993173,-0.8836583421506551,0.08067789522880071,-10.952917644227329,6.434114420055322e-28,3.8167784228340846e-27,FALSE
ENSG00000178295.15,472.3730413831799,0.49572062804224754,0.07350340060560508,6.744186309176638,1.5388697309232074e-11,3.994720474250735e-11,FALSE
ENSG00000178297.14,8.66316951652398,1.103982564454324,0.19257221297308513,5.732823793267735,9.877223193661272e-9,2.152163829892539e-8,TRUE
ENSG00000178301.4,232.12694675750868,-0.4479037210585745,0.16821239957150433,-2.6627271366411844,0.0077510238539822505,0.010655624903754029,FALSE
ENSG00000178307.10,1151.8940932617797,0.2439747666345734,0.052885775486839495,4.613239843581115,3.964403878570221e-6,7.235817038064515e-6,FALSE
ENSG00000178338.11,378.62562983228037,0.6577963903968732,0.08813524941766691,7.463488158745897,8.426145308577105e-14,2.492183909797864e-13,FALSE
ENSG00000178342.4,8.657008575645976,-1.379423125904737,0.2241786848442796,-6.153230521728328,7.592032692817734e-10,1.7744759904875338e-9,TRUE
ENSG00000178343.5,2447.141411043706,-3.6367302937036703,0.2414915829754718,-15.05944948016284,2.9926867407858134e-51,4.646465290433329e-50,TRUE
ENSG00000178363.5,8.2630991919675445,-3.946352793041279,0.7416790775259106,-5.320836076710568,1.0329144313012736e-7,2.1012668955634384e-7,TRUE
ENSG00000178381.12,784.1437757154913,0.7478121280815474,0.06653871920684465,11.238751466749335,2.6307662764139676e-29,1.6490581815895066e-28,FALSE
ENSG00000178385.15,1501.4492321273328,-0.14793282548613845,0.06839977460368597,-2.1627677334212523,0.03055904850429785,0.039292132816594126,FALSE
ENSG00000178386.13,55.6899301034633,-0.3337006627687724,0.08055189710096636,-4.142679127103626,3.432720644989171e-5,5.828619544144878e-5,FALSE
ENSG00000178395.7,8.936507165332111,-4.243843797744915,0.39609735960070924,-10.714143113761155,8.736248511228738e-27,4.9302239660267613e-26,TRUE
ENSG00000178397.13,938.4396031839807,0.3092866271985394,0.0417053358756088,7.415996555477316,1.2071363678815777e-13,3.53956477169841e-13,FALSE
ENSG00000178401.16,2778.224321695809,1.4127756179417685,0.12229409648900132,11.552279778843031,7.188783554880084e-31,4.8283864532623584e-30,TRUE
ENSG00000178409.14,251.81578174917118,-0.6999013619827781,0.07296917527121749,-9.591740065326631,8.6611792595324e-22,3.851895232204737e-21,FALSE
ENSG00000178425.14,3040.9096177444544,-0.4607257763711309,0.06136516054191917,-7.507937277478552,6.006627024094379e-14,1.7919371775465622e-13,FALSE
ENSG00000178429.9,33.085041049842616,0.37284244212729367,0.11308044594201337,3.2971433656928086,9.767363038306182e-4,0.0014675402769473624,FALSE
ENSG00000178440.7,5.009874634361572,0.21596964038385388,0.1836332696322534,1.1760921145517789,0.23955806863939072,0.27200071095205974,FALSE
ENSG00000178445.10,2985.012263757719,-2.8378983922338636,0.19604890270449615,-14.47546175002784,1.7315897513401065e-47,2.289682351317937e-46,TRUE
ENSG00000178449.9,1601.5191968586548,-0.32572983454828375,0.06946947169978661,-4.6888198021129375,2.74785222728815e-6,5.068316642463779e-6,FALSE
ENSG00000178458.5,14.876849666316122,-0.134826362738737,0.13777081950217598,-0.9786278634758903,0.3277638866688774,0.36389205887562226,FALSE
ENSG00000178460.18,130.08248177902507,-0.39192257775148154,0.10280784418393668,-3.8121855473428736,1.3774341013163334e-4,2.227832197438809e-4,FALSE
ENSG00000178462.12,155.969311175912,-6.266729087245668,0.4002692166562448,-15.656285386112012,3.0097030102672912e-55,5.527561071694827e-54,TRUE
ENSG00000178464.6,149.2241253094607,1.0747693056699226,0.12371394061981886,8.68753594207107,3.70385254907325e-18,1.389302527638639e-17,TRUE
ENSG00000178467.18,2083.9932216625652,-0.37337342854575967,0.0647260877642886,-5.7685153149602435,7.99729464905677e-9,1.751425571676108e-8,FALSE
ENSG00000178473.7,24.35768280529917,-0.0652549232477768,0.30003374112552134,-0.21749194941537234,0.8278249802881914,0.8463287335046975,FALSE
ENSG00000178498.16,1500.7912838154155,-1.0020523751291102,0.1262260858654406,-7.938552227606242,2.045547853390692e-15,6.628303429978147e-15,TRUE
ENSG00000178502.6,369.4872003018944,-0.5184473750767786,0.09002049404028743,-5.759214949928564,8.450603475078688e-9,1.848384375520466e-8,FALSE
ENSG00000178531.6,251.9191862665589,-1.144190263815818,0.19109103887011977,-5.98767095820489,2.1286715072507947e-9,4.8360109970552036e-9,TRUE
ENSG00000178537.10,1556.8150356758865,-0.662727348225584,0.06453655570371668,-10.26902258726239,9.718426435606308e-25,4.971706422494049e-24,FALSE
ENSG00000178538.10,1001.0671171179994,-3.737020569292147,0.18101338183942178,-20.64499613960742,1.0827119847629889e-94,7.006349554732941e-93,TRUE
ENSG00000178562.18,230.78037292237192,1.5380143649546956,0.18238589243182518,8.432748522639145,3.3763975256156754e-17,1.203926889133818e-16,TRUE
ENSG00000178567.8,2603.856248893078,-0.8390349924848788,0.06559836164493422,-12.790487009818065,1.8530900318152493e-37,1.6172422095842174e-36,FALSE
ENSG00000178568.15,2138.0344792925175,-6.453029085744312,0.25147007404528143,-25.66122076451266,3.1690369867464374e-145,6.3887785652808175e-143,TRUE
ENSG00000178573.7,9874.315887405888,1.1997742148885873,0.1755177592066442,6.8356286014114636,8.164621739870887e-12,2.1559537184739163e-11,TRUE
ENSG00000178585.15,1116.8306811879015,-0.6076304964541945,0.0626657366710936,-9.696375224046188,3.1240032072912266e-22,1.421421459317508e-21,FALSE
ENSG00000178602.8,3.055116318289942,0.203367717423605,0.5622854336401812,0.3616805722798511,0.7175907466575938,0.7441976292351794,FALSE
ENSG00000178605.13,2559.659430636855,-0.24830008350905194,0.08354733308247903,-2.9719689946766685,0.00295896564135941,0.004237395307838229,FALSE
ENSG00000178607.16,1835.5676655063378,0.46422893608293353,0.06251533692717529,7.4258407440676235,1.1206577095902005e-13,3.2918849196301247e-13,FALSE
ENSG00000178623.12,250.67457577393563,1.7783362888775474,0.1881686555901201,9.450757265074065,3.3638815057181157e-21,1.457923044515634e-20,TRUE
ENSG00000178631.7,20.891540905507934,-0.1996616214853371,0.08799651583956956,-2.268971897129987,0.023270034909049598,0.030395787225696365,FALSE
ENSG00000178636.8,6.288823079158506,-1.7011254397007185,0.16596479194397526,-10.249917586586482,1.1844448421517228e-24,6.020545078183156e-24,TRUE
ENSG00000178660.6,5.056807667410297,0.10509685893387746,0.1633556908474366,0.6433620915724998,0.5199891752256174,0.5562171464149619,FALSE
ENSG00000178662.16,662.8881515337963,-1.7164361149871477,0.12719685112314916,-13.49432867111885,1.688864931848547e-41,1.7494771594421629e-40,TRUE
ENSG00000178665.16,152.44031890423392,-0.31623365708954887,0.08922869133236842,-3.54408041144085,3.9398506314552794e-4,6.129020321076747e-4,FALSE
ENSG00000178685.14,4360.374219832306,0.8241416440567491,0.10912670759656345,7.552153475605292,4.281195552119342e-14,1.28789684377805e-13,FALSE
ENSG00000178691.11,2645.613739294057,-0.3132377308828938,0.05473390365833836,-5.722919615567636,1.0470881561062063e-8,2.2765958516037376e-8,FALSE
ENSG00000178694.10,893.310259439222,0.04158145725133377,0.05135192939208159,0.8097350526764353,0.4180924673225504,0.45511577436407213,FALSE
ENSG00000178695.6,13229.792748540789,-0.6787442341157799,0.11383555988615199,-5.962497437484371,2.4841154868773418e-9,5.6225666016133845e-9,FALSE
ENSG00000178700.9,946.037955144259,-0.568161888856418,0.056419250506166474,-10.070355131610965,7.47078390848845e-24,3.650835440493479e-23,FALSE
ENSG00000178715.8,31.284616696914004,0.6990983371456503,0.13757952430868886,5.081412664119079,3.746382520218626e-7,7.332725398796844e-7,FALSE
ENSG00000178718.7,477.94439297196595,-0.5886374582559895,0.10740157718193949,-5.48071521574428,4.2360987350579456e-8,8.849009696189912e-8,FALSE
ENSG00000178719.17,14991.490665545249,0.4290667867314811,0.09249799797937598,4.638660253242983,3.5067496979127995e-6,6.4242203329301446e-6,FALSE
ENSG00000178722.13,9.724596087111054,-0.38967977377476065,0.14099278077745053,-2.7638278472558753,0.005712767064084131,0.00795326423455601,FALSE
ENSG00000178726.7,3006.5464550236984,0.2678715869374779,0.1384288738732642,1.935084635469349,0.05297991062847364,0.06610948425229907,FALSE
ENSG00000178732.5,18.07194642838465,0.8003123328772779,0.177922748767409,4.498088852727275,6.856704244826585e-6,1.2301513201561827e-5,FALSE
ENSG00000178741.12,5469.088729134712,-0.7863848545401442,0.08414507201325949,-9.345584188414819,9.138358849447993e-21,3.881654922631005e-20,FALSE
ENSG00000178750.3,15.672365694496472,-2.0188561108081915,0.23947941112345453,-8.430186550640242,3.4511460342086094e-17,1.2297435114145376e-16,TRUE
ENSG00000178752.16,170.9131829894919,-1.5642192568664044,0.23020152251848325,-6.794999614917016,1.0831281807484722e-11,2.8380947171621637e-11,TRUE
ENSG00000178761.15,814.7629565892944,0.0029729642280087996,0.07112102065843404,0.041801484293747186,0.9666569517535614,0.9707312970939282,FALSE
ENSG00000178764.8,3267.7698189311905,0.5542981852659976,0.06749368555658516,8.212593232907494,2.1646186402705106e-16,7.421549623784607e-16,FALSE
ENSG00000178772.7,1141.1555340591099,-3.4498770373574006,0.3685987326043911,-9.359438142887154,8.016182586998619e-21,3.4138464939886224e-20,TRUE
ENSG00000178773.15,92.87342785595739,0.9971724747137627,0.21304988613150663,4.680464715659367,2.8622537158891165e-6,5.2733880763460084e-6,FALSE
ENSG00000178776.5,728.8014688474789,10.438909505054596,0.387452782991763,26.94240424458771,7.001861028845133e-160,1.853583574181548e-157,TRUE
ENSG00000178789.9,97.36286217766907,2.359180190839278,0.1704345238495046,13.842149686306852,1.418986313634258e-43,1.6099044721959583e-42,TRUE
ENSG00000178795.9,11.71088202173488,0.8678888198607132,0.22217706880577223,3.906293410592359,9.372269961087009e-5,1.5364261658858342e-4,FALSE
ENSG00000178796.13,8.071056668996816,-1.5796743026268665,0.21323065399733954,-7.408288972591042,1.279392906753206e-13,3.745986962371581e-13,TRUE
ENSG00000178802.18,4054.247904391204,0.938432152275154,0.07565063745894673,12.404814867348767,2.4608086397960533e-35,1.996065392503094e-34,FALSE
ENSG00000178803.12,373.8888488613897,1.2324631711095622,0.22097428444500747,5.577405417127973,2.4413244496308298e-8,5.185786284318754e-8,TRUE
ENSG00000178814.17,1606.663181420749,-0.8073185992151674,0.13001540136011783,-6.209407429963232,5.318476773553373e-10,1.2566411763549116e-9,FALSE
ENSG00000178821.13,40.626903785527844,-1.2093597780092507,0.15880774246662366,-7.615244441015964,2.6319289793546594e-14,8.015990086104231e-14,TRUE
ENSG00000178826.11,892.328112935552,-0.5465529812580943,0.11121078488871695,-4.9145681491682875,8.897837109343548e-7,1.6970709188681734e-6,FALSE
ENSG00000178828.7,720.4983349145638,1.0268133540686553,0.2916062646746379,3.5212321491595207,4.2954638129968236e-4,6.664822426796564e-4,TRUE
ENSG00000178852.16,130.82160882785993,-0.0547095818223625,0.10409243439063741,-0.525586534147609,0.59917551482464,0.6326575034254932,FALSE
ENSG00000178860.8,1165.3231546921045,3.257999594554732,0.18882114911218859,17.25442096859067,1.0365560610666499e-66,2.8357057670599958e-65,TRUE
ENSG00000178878.13,9813.31358865912,1.8870470538543092,0.1595643477956078,11.826244896958444,2.8563647425294015e-32,2.0303663458695566e-31,TRUE
ENSG00000178882.15,188.81399980288117,-0.6465109736681911,0.23694991439193902,-2.7284710160257615,0.0063628681530941015,0.008817578709617715,FALSE
ENSG00000178896.9,565.3001883998453,-0.1362216210637086,0.09639337181916413,-1.413184521849314,0.15760147634287003,0.18422923693104093,FALSE
ENSG00000178904.19,1884.5754247895477,-0.29948796791733445,0.052371837230911295,-5.7184926814171115,1.0747314498752227e-8,2.3343744271780075e-8,FALSE
ENSG00000178913.8,7938.028327202869,0.1461094542778828,0.06333115878483114,2.3070705965493628,0.0210508848201926,0.027634822148247227,FALSE
ENSG00000178917.16,131.9680917570198,-0.8568269739470784,0.07531272421069608,-11.376921800757142,5.4489210319736655e-30,3.526057343357181e-29,FALSE
ENSG00000178919.9,30.39327155704142,-4.248231673754055,0.3622147917607153,-11.728487544927493,9.107140575741249e-32,6.352939585015349e-31,TRUE
ENSG00000178921.14,1649.6484739443247,-0.05892576598829825,0.05648237652615612,-1.043259324632182,0.29682820418608113,0.33175289246060874,FALSE
ENSG00000178927.18,2884.9889163073285,0.9035681879246847,0.07290875215171023,12.393137466466563,2.8468347364964406e-35,2.303483938687827e-34,FALSE
ENSG00000178935.5,484.63932038839107,-1.1089759081193753,0.06861111762465696,-16.163210081872208,9.166170405922451e-59,1.8900628953455202e-57,TRUE
ENSG00000178947.9,1167.21041527779,-0.09929956368809824,0.10771638951151481,-0.9218612333593226,0.35660096248771117,0.3931100372204061,FALSE
ENSG00000178950.17,4885.180888409275,-0.33479025573884375,0.06578679130786938,-5.089019377341121,3.599198385676484e-7,7.055710321774948e-7,FALSE
ENSG00000178951.9,2966.213706731402,-0.023010450755542707,0.045810183903292376,-0.5022998991691222,0.6154565801477377,0.6479166922077491,FALSE
ENSG00000178952.11,11282.327915772981,-0.438431543907126,0.06399401041237847,-6.851134052731902,7.32668173829609e-12,1.9401604021144178e-11,FALSE
ENSG00000178965.14,18.437214880526614,0.33294987777089785,0.20966256272787356,1.588027320848129,0.11228016130577285,0.13416488704243354,FALSE
ENSG00000178966.17,646.2948446948899,-0.214925054001197,0.0660809683958575,-3.252450126240436,0.001144146729029049,0.0017067446908983616,FALSE
ENSG00000178971.16,1672.0844715549852,-0.27550321884982226,0.06164537256689285,-4.469163010587165,7.852627006612927e-6,1.403256842965441e-5,FALSE
ENSG00000178974.10,2175.278220862107,-0.7236316985526768,0.06425210575920048,-11.262381053543253,2.012465477231021e-29,1.270908318729412e-28,FALSE
ENSG00000178977.3,229.44049752176878,0.2421208405804032,0.06621362019907509,3.6566621769426417,2.555207732860043e-4,4.0421853240053124e-4,FALSE
ENSG00000178980.15,7659.660690038401,0.2725910537113165,0.07660462952813081,3.558414881586437,3.7309965902870574e-4,5.813433926173793e-4,FALSE
ENSG00000178982.10,9881.501023675884,-0.2275046743845431,0.06324654819199421,-3.5971081567000174,3.2177471030714734e-4,5.044004789598491e-4,FALSE
ENSG00000178988.11,4029.8423629999193,-0.15606713541903108,0.03393516237309835,-4.598980069791893,4.245643925954166e-6,7.73728085747909e-6,FALSE
ENSG00000178996.14,3622.8484297160003,-0.7847476066340954,0.0710498305649757,-11.045031358891654,2.3168675241480788e-28,1.3981225897506988e-27,FALSE
ENSG00000178999.13,103.08416697429674,3.04731637357646,0.17901201692593136,17.022971004440045,5.548255292787679e-65,1.427213616531766e-63,TRUE
ENSG00000179010.14,19045.33219667119,-0.2080256026144408,0.038206594265282674,-5.444756503812961,5.1876299849026856e-8,1.0775731682993548e-7,FALSE
ENSG00000179021.10,1035.9904832881675,-0.13490522131242552,0.0543354989338759,-2.482819224253369,0.013034721818495737,0.017518666124058273,FALSE
ENSG00000179023.8,4820.586071327454,-1.0160303996708906,0.12485323324918754,-8.137798062810697,4.025314907655912e-16,1.3593023205752628e-15,TRUE
ENSG00000179029.15,792.9985384614853,0.10207654664571297,0.05056977355995359,2.0185288455898447,0.04353621310517658,0.05489521640897127,FALSE
ENSG00000179041.4,569.1014715600982,0.2555697500446732,0.07872986857253599,3.246159998466272,0.0011697307857597122,0.0017433212643270138,FALSE
ENSG00000179044.16,657.9400677644296,1.269763812343792,0.10950653429254997,11.595324612790503,4.352123891084746e-31,2.9442556256465932e-30,TRUE
ENSG00000179051.14,4060.028523968084,0.28039461953058537,0.05308330139043224,5.282162416166599,1.276679380837375e-7,2.5799377911161945e-7,FALSE
ENSG00000179057.14,82.04479977296201,-1.0546669524228331,0.10936724809413811,-9.643352747753386,5.244643204571011e-22,2.3568520079800595e-21,TRUE
ENSG00000179058.7,29.50757298993939,0.11043721882752375,0.17409233553092068,0.6343600279169608,0.5258458896516967,0.5617024282042661,FALSE
